season,week,celebrity_name,v_predicted_share,ci_lower,ci_upper,ci_std,mu_base,sigma
4,Week_2,Clyde Drexler,0.0918471683539947,0.04110657965436183,0.18647351561999703,0.038368391996679165,0.0134552272246367,0.4331498398959408
4,Week_2,Laila Ali,0.1693295887140142,0.03804460048270851,0.19587114393333174,0.04131251308219404,0.0062525317619587,0.4767567230224802
4,Week_2,Apolo Anton Ohno,0.1785762500501188,0.03219980949216727,0.20059501089737186,0.044603078897223224,0.0038843993344561,0.492093835270368
4,Week_2,Shandi Finnessey,0.0640819257390451,0.06238252123681072,0.11235257885517624,0.012642044634975433,-0.0318768654833719,0.1243851142225662
4,Week_2,Paulina Porizkova,0.0793009382438172,0.06312665136482962,0.11313701170259143,0.012339423552866342,-0.0256667454098282,0.1144977852990354
4,Week_2,Heather Mills,0.0767458248614982,0.06412222070895367,0.11052710928168795,0.012447841135810126,-0.0270018740043722,0.1163850208025454
4,Week_2,Billy Ray Cyrus,0.0659825758404113,0.055259801759725065,0.13328075939775938,0.0201367924795765,-0.0060532358139734,0.2153222525055021
4,Week_2,Joey Fatone,0.0557686325629601,0.05373843780102971,0.13448828252575648,0.021128619265916467,-0.012313150739981,0.2348873581128107
4,Week_2,Leeza Gibbons,0.041459859406541,0.04859513087573387,0.1712253107100086,0.031010268759004894,0.0261188689394086,0.3277255451661611
4,Week_3,John Ratzenberger,0.0910617873715386,0.058302313445030285,0.1502473522835776,0.025013301131620962,7.676798494159946e-05,0.2546690511270613
4,Week_3,Ian Ziering,0.0853525809903545,0.054392117555536905,0.1634507960076743,0.028278492129548964,-0.0079689251714339,0.2835994199820204
4,Week_3,Clyde Drexler,0.1099927325379638,0.04214124354939487,0.19941504835482865,0.040339505223794175,0.0134552272246367,0.4331498398959408
4,Week_3,Laila Ali,0.0864341804685803,0.03919352752934756,0.2171500263794844,0.046729673436522665,0.0062525317619587,0.4767567230224802
4,Week_3,Apolo Anton Ohno,0.1430331305079732,0.04055248807811164,0.23071802809380332,0.05011329505617753,0.0038843993344561,0.492093835270368
4,Week_3,Shandi Finnessey,0.1071466947315802,0.06750141819411407,0.1253991216597128,0.014550472069209454,-0.0318768654833719,0.1243851142225662
4,Week_3,Heather Mills,0.0864231604629123,0.06827791556429964,0.12464177150046424,0.014215099092413709,-0.0270018740043722,0.1163850208025454
4,Week_3,Billy Ray Cyrus,0.0854012463165589,0.06221603399451081,0.14437220526009842,0.021453633308293953,-0.0060532358139734,0.2153222525055021
4,Week_3,Joey Fatone,0.1296634421816458,0.057731638261470666,0.1521532330867792,0.023097661048570386,-0.012313150739981,0.2348873581128107
4,Week_3,Leeza Gibbons,0.0754910444308921,0.05411600031891572,0.1750291118504158,0.03082861770895802,0.0261188689394086,0.3277255451661611
4,Week_4,John Ratzenberger,0.1466738498980987,0.0635063635644241,0.16899728482524787,0.027825520446277643,7.676798494159946e-05,0.2546690511270613
4,Week_4,Ian Ziering,0.1691556781392766,0.05892372573244751,0.17741256932987023,0.03029536888572189,-0.0079689251714339,0.2835994199820204
4,Week_4,Clyde Drexler,0.084125658766044,0.04482258388204407,0.2277595165132063,0.04701310727694222,0.0134552272246367,0.4331498398959408
4,Week_4,Laila Ali,0.1019019711399248,0.04279293612785779,0.2396166292383589,0.050065978196725876,0.0062525317619587,0.4767567230224802
4,Week_4,Apolo Anton Ohno,0.1177588244326367,0.042090079277342575,0.24628303220351985,0.053797872539365854,0.0038843993344561,0.492093835270368
4,Week_4,Heather Mills,0.0798775441799346,0.07566278887224277,0.1368154336360757,0.016006527534627574,-0.0270018740043722,0.1163850208025454
4,Week_4,Billy Ray Cyrus,0.1467545189401295,0.0672373813033252,0.16392317270106735,0.02485802220680539,-0.0060532358139734,0.2153222525055021
4,Week_4,Joey Fatone,0.0572272778285449,0.06537187854863342,0.16366274759252253,0.025021243183464523,-0.012313150739981,0.2348873581128107
4,Week_4,Leeza Gibbons,0.0965246766754099,0.059676241577616626,0.20154386604293092,0.036444234780319884,0.0261188689394086,0.3277255451661611
4,Week_5,John Ratzenberger,0.1073135112326985,0.06959013509328552,0.18888441213624707,0.031553224599217916,7.676798494159946e-05,0.2546690511270613
4,Week_5,Ian Ziering,0.2053705584733624,0.0692130839360989,0.1965185463172946,0.033641298121903536,-0.0079689251714339,0.2835994199820204
4,Week_5,Clyde Drexler,0.1244939740080656,0.056472428717655475,0.23648523705866278,0.04833437341476153,0.0134552272246367,0.4331498398959408
4,Week_5,Laila Ali,0.0600762076901135,0.050531552296198975,0.27052987870503903,0.059180222576612804,0.0062525317619587,0.4767567230224802
4,Week_5,Apolo Anton Ohno,0.153969954824018,0.051130185781928246,0.27753338388409704,0.05870380942883901,0.0038843993344561,0.492093835270368
4,Week_5,Heather Mills,0.1178995295528116,0.08140616734706556,0.15707897778503424,0.019070831845973465,-0.0270018740043722,0.1163850208025454
4,Week_5,Billy Ray Cyrus,0.1538423319759011,0.07282063515849531,0.17913919467613212,0.027147745284774996,-0.0060532358139734,0.2153222525055021
4,Week_5,Joey Fatone,0.0770339322430289,0.07375463559376885,0.18680620745657991,0.029178983203481036,-0.012313150739981,0.2348873581128107
4,Week_6,John Ratzenberger,0.174942834059883,0.08201549224789646,0.21878756479365283,0.035925373855102846,7.676798494159946e-05,0.2546690511270613
