season,week,celebrity_name,v_predicted_share,judge_avg_score,mu_base,sigma,sampled_val
10,Week_6,Nicole Scherzinger,0.11879154945551681,11.999966666666666,-0.015683443866282485,0.24208138157113704,-0.17320376310568342
10,Week_6,Erin Andrews,0.14056033457494893,11.333333333333334,0.01689411908404682,0.36974202101236636,-0.004937210798996821
10,Week_6,Jake Pavelka,0.13869021762550154,8.3333,0.01750715897927989,0.36759592761452753,-0.01833123915722248
10,Week_7,Niecy Nash,0.13499413161862642,8.166666666666666,-0.009007332208448902,0.28746282453124317,0.005638786208590537
10,Week_7,Chad Ochocinco,0.20550134941616474,8.666666666666666,0.006080889043533444,0.4749124771578435,0.4258600786233909
10,Week_7,Evan Lysacek,0.23951184571793388,9.0,0.003355020088859444,0.4945737192532115,0.5790103540346389
10,Week_7,Pamela Anderson,0.1507400788005163,8.5,-0.02791983758647146,0.11675933152501052,0.11596449937966663
10,Week_7,Nicole Scherzinger,0.10091504738047466,9.0,-0.015683443866282485,0.24208138157113704,-0.28531347393264345
10,Week_7,Erin Andrews,0.168337547066284,8.5,0.01689411908404682,0.36974202101236636,0.22637865057753043
10,Week_8,Niecy Nash,0.20848514829631015,7.166666666666667,-0.009007332208448902,0.28746282453124317,-0.016696228954595847
10,Week_8,Chad Ochocinco,0.2120261873366181,7.5,0.006080889043533444,0.4749124771578435,0.000145755752500463
10,Week_8,Evan Lysacek,0.11511237601611754,8.833333333333334,0.003355020088859444,0.4945737192532115,-0.6106552024837921
10,Week_8,Nicole Scherzinger,0.3312218071313492,9.833333333333334,-0.015683443866282485,0.24208138157113704,0.4462242266678205
10,Week_8,Erin Andrews,0.13315448121960496,8.833333333333334,0.01689411908404682,0.36974202101236636,-0.46505406934677845
10,Week_9,Chad Ochocinco,0.2222996158418754,8.666666666666666,0.006080889043533444,0.4749124771578435,-0.1327874396931639
10,Week_9,Evan Lysacek,0.3242717746034535,9.833333333333334,0.003355020088859444,0.4945737192532115,0.2447684421367923
10,Week_9,Nicole Scherzinger,0.2554618837007122,9.833333333333334,-0.015683443866282485,0.24208138157113704,0.006259682792278329
10,Week_9,Erin Andrews,0.197966725853959,9.333333333333334,0.01689411908404682,0.36974202101236636,-0.24871456722538654
10,Week_10,Evan Lysacek,0.3979727210904841,8.9629,0.003355020088859444,0.4945737192532115,0.42677426796982143
10,Week_10,Nicole Scherzinger,0.3767254539025991,9.592566666666666,-0.015683443866282485,0.24208138157113704,0.37190748817605923
10,Week_10,Erin Andrews,0.22530182500691687,8.999933333333333,0.01689411908404682,0.36974202101236636,-0.14216824724519841
11,Week_1,David Hasselhoff,0.09159546065891155,5.0,-0.002821673965467998,0.26225640432131625,0.0455326554231381
11,Week_1,Florence Henderson,0.05987184741268478,6.0,0.008182425830019085,0.22855972943087008,-0.37964265737399555
11,Week_1,Kyle Massey,0.0820009595652751,7.666666666666667,-0.020052602196905286,0.33179431812585325,-0.06511810969224613
11,Week_1,Jennifer Grey,0.09937166960234335,8.0,-0.004319287336725379,0.2699469011646459,0.1270180000737883
11,Week_1,Rick Fox,0.09366221359442288,7.333333333333333,0.01182627644516151,0.4423304976394665,0.0678457789353596
11,Week_1,Kurt Warner,0.05153031260969231,6.333333333333333,0.009957071013167467,0.4519073128696473,-0.5296788300246539
11,Week_1,Margaret Cho,0.06742258318539278,5.0,-0.00897627441281726,0.28685114040714493,-0.2608690350082734
11,Week_1,Michael Bolton,0.08605508456094241,5.333333333333333,8.880301525071978e-05,0.19869886224007666,-0.016861449543779442
11,Week_1,Brandy,0.08346195535146869,7.666666666666667,-0.012048882306389836,0.23386907428062328,-0.04745815540847729
11,Week_1,The Situation,0.10073640108637905,5.0,0.015533795204948362,0.37730865936002855,0.14065815600288809
11,Week_1,Audrina Patridge,0.10186429706211651,6.333333333333333,0.013416884427025511,0.38709521220927723,0.1517924476253415
11,Week_1,Bristol Palin,0.08242721531037052,6.0,0.010778267442210932,0.40131129158922413,-0.059933393626697015
11,Week_2,Florence Henderson,0.06531083985787507,6.333333333333333,0.008182425830019085,0.22855972943087008,-0.22912290708499944
11,Week_2,Kyle Massey,0.10807997805335065,7.333333333333333,-0.020052602196905286,0.33179431812585325,0.27459056011556343
11,Week_2,Jennifer Grey,0.10364306708020389,8.0,-0.004319287336725379,0.2699469011646459,0.23267201837414442
11,Week_2,Rick Fox,0.08654694511526187,7.0,0.01182627644516151,0.4423304976394665,0.05240605433808637
11,Week_2,Kurt Warner,0.10011386345559603,7.0,0.009957071013167467,0.4519073128696473,0.19802724231432386
11,Week_2,Margaret Cho,0.09613420074502016,6.0,-0.00897627441281726,0.28685114040714493,0.1574642092313708
11,Week_2,Michael Bolton,0.14389893991161506,4.0,8.880301525071978e-05,0.19869886224007666,0.5608303165483722
11,Week_2,Brandy,0.10176610769989675,7.0,-0.012048882306389836,0.23386907428062328,0.21439618794936594
11,Week_2,The Situation,0.08442074397541506,6.0,0.015533795204948362,0.37730865936002855,0.02753222262471069
11,Week_2,Audrina Patridge,0.05054960948615021,7.666666666666667,0.013416884427025511,0.38709521220927723,-0.4853257103391275
11,Week_2,Bristol Palin,0.05953570461961527,7.333333333333333,0.010778267442210932,0.40131129158922413,-0.32170472025947267
